sample_id,model,generation,batch,problem_key,analyzed,parsed_ok,total_errors,has_cwe,num_cwe_types,cwe_list,error_count,warning_count,style_count,performance_count,portability_count
human/soln1/00000/0034_44_B._Cola,human,soln1,00000,44 b cola,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0001_1037_E._Trips,human,soln1,00000,1037 e trips,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0217_79_D._Password,human,soln1,00000,79 d password,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0002_1060_A._Phone_Numbers,human,soln1,00000,1060 a phone numbers,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0184_1354_C2._Not_So_Simple_Polygon_Embedding,human,soln1,00000,1354 c2 not so simple polygon embedding,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0057_p02613_AtCoder_Beginner_Contest_173_-_Judge_Status_Summary,human,soln1,00000,p02613 atcoder beginner contest 173 judge status summary,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0206_544_E._Remembering_Strings,human,soln1,00000,544 e remembering strings,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0012_1311_F._Moving_Points,human,soln1,00000,1311 f moving points,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0161_p01422_Beautiful_Currency,human,soln1,00000,p01422 beautiful currency,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,human,soln1,00000,p02652 atcoder grand contest 045 01 unbalanced,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0197_306_C._White__Black_and_White_Again,human,soln1,00000,306 c white black and white again,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0247_p01691_Disappear_Drive,human,soln1,00000,p01691 disappear drive,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0263_1219_H._Function_Composition,human,soln1,00000,1219 h function composition,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0096_1320_F._Blocks_and_Sensors,human,soln1,00000,1320 f blocks and sensors,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0131_760_F._Bacterial_Melee,human,soln1,00000,760 f bacterial melee,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0177_1208_A._XORinacci,human,soln1,00000,1208 a xorinacci,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0011_1291_E._Prefix_Enlightenment,human,soln1,00000,1291 e prefix enlightenment,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0109_242_C._King_s_Path,human,soln1,00000,242 c king s path,1,1,14,1,2,119|398,0,1,7,6,0
human/soln1/00000/0225_990_B._Micro-World,human,soln1,00000,990 b micro world,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0016_1398_A._Bad_Triangle,human,soln1,00000,1398 a bad triangle,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0187_1420_D._Rescue_Nibel_,human,soln1,00000,1420 d rescue nibel,1,1,4,1,2,398|457,0,2,2,0,0
human/soln1/00000/0137_89_C._Chip_Play,human,soln1,00000,89 c chip play,1,1,2,1,2,119|758,1,1,0,0,0
human/soln1/00000/0181_1291_B._Array_Sharpening,human,soln1,00000,1291 b array sharpening,1,1,2,1,1,457,0,2,0,0,0
human/soln1/00000/0007_1189_D1._Add_on_a_Tree,human,soln1,00000,1189 d1 add on a tree,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0132_784_B._Kids__Riddle,human,soln1,00000,784 b kids riddle,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0075_p01222_Walk_under_a_Scorching_Sun,human,soln1,00000,p01222 walk under a scorching sun,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0102_1470_E._Strange_Permutation,human,soln1,00000,1470 e strange permutation,1,1,2,1,1,398,0,1,1,0,0
human/soln1/00000/0198_331_D2._Escaping_on_Beaveractor,human,soln1,00000,331 d2 escaping on beaveractor,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0105_1547_C._Pair_Programming,human,soln1,00000,1547 c pair programming,1,1,5,1,1,398,0,0,5,0,0
human/soln1/00000/0165_p02014_Rough_Sorting,human,soln1,00000,p02014 rough sorting,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0009_1227_D1._Optimal_Subsequences__Easy_Version_,human,soln1,00000,1227 d1 optimal subsequences easy version,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0231_p03294_AtCoder_Beginner_Contest_103_-_Modulo_Summation,human,soln1,00000,p03294 atcoder beginner contest 103 modulo summation,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0098_1361_E._James_and_the_Chase,human,soln1,00000,1361 e james and the chase,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0252_p02405_Print_a_Chessboard,human,soln1,00000,p02405 print a chessboard,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0115_385_A._Bear_and_Raspberry,human,soln1,00000,385 a bear and raspberry,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0167_p02298_Is-Convex,human,soln1,00000,p02298 is convex,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0037_545_C._Woodcutters,human,soln1,00000,545 c woodcutters,1,1,2,1,1,563,0,0,2,0,0
human/soln1/00000/0048_7_B._Memory_Manager,human,soln1,00000,7 b memory manager,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0004_1101_A._Minimum_Integer,human,soln1,00000,1101 a minimum integer,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0062_p03297_AtCoder_Grand_Contest_026_-_rng_10s,human,soln1,00000,p03297 atcoder grand contest 026 rng 10s,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0064_p03616_AtCoder_Regular_Contest_082_-_Sandglass,human,soln1,00000,p03616 atcoder regular contest 082 sandglass,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0063_p03455_AtCoder_Beginner_Contest_086_-_Product,human,soln1,00000,p03455 atcoder beginner contest 086 product,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0240_p00676_KND_is_So_Sexy,human,soln1,00000,p00676 knd is so sexy,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0186_1397_C._Multiples_of_Length,human,soln1,00000,1397 c multiples of length,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0275_1506_F._Triangular_Paths,human,soln1,00000,1506 f triangular paths,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0260_1165_A._Remainder,human,soln1,00000,1165 a remainder,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0209_614_C._Peter_and_Snow_Blower,human,soln1,00000,614 c peter and snow blower,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0152_p00074_Videotape,human,soln1,00000,p00074 videotape,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0228_p02876_AtCoder_Grand_Contest_040_-_Balance_Beam,human,soln1,00000,p02876 atcoder grand contest 040 balance beam,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0065_p03774_AtCoder_Beginner_Contest_057_-_Checkpoints,human,soln1,00000,p03774 atcoder beginner contest 057 checkpoints,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0027_284_B._Cows_and_Poker_Game,human,soln1,00000,284 b cows and poker game,1,1,1,0,0,,1,0,0,0,0
human/soln1/00000/0154_p00365_Age_Difference,human,soln1,00000,p00365 age difference,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0020_1490_G._Old_Floppy_Drive_,human,soln1,00000,1490 g old floppy drive,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0208_592_E._BCPC,human,soln1,00000,592 e bcpc,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0141_996_F._Game,human,soln1,00000,996 f game,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0239_p00490_Best_Pizza,human,soln1,00000,p00490 best pizza,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0014_1354_F._Summoning_Minions,human,soln1,00000,1354 f summoning minions,1,1,2,1,1,686,0,2,0,0,0
human/soln1/00000/0218_820_A._Mister_B_and_Book_Reading,human,soln1,00000,820 a mister b and book reading,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0090_1155_A._Reverse_a_Substring,human,soln1,00000,1155 a reverse a substring,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0151_p03986_AtCoder_Grand_Contest_005_-_STring,human,soln1,00000,p03986 atcoder grand contest 005 string,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0268_1328_F._Make_k_Equal,human,soln1,00000,1328 f make k equal,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0237_p00163_Highway_Toll,human,soln1,00000,p00163 highway toll,1,1,3,1,1,398,0,0,3,0,0
human/soln1/00000/0083_p02408_Finding_Missing_Cards,human,soln1,00000,p02408 finding missing cards,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0232_p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line,human,soln1,00000,p03452 atcoder regular contest 090 people on a line,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0274_147_B._Smile_House,human,soln1,00000,147 b smile house,1,1,5,1,2,398|758,0,0,2,0,3
human/soln1/00000/0156_p00720_Earth_Observation_with_a_Mobile_Robot_Team,human,soln1,00000,p00720 earth observation with a mobile robot team,1,1,3,1,2,119|563,0,1,2,0,0
human/soln1/00000/0271_1391_C._Cyclic_Permutations_,human,soln1,00000,1391 c cyclic permutations,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0111_290_D._Orange,human,soln1,00000,290 d orange,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0242_p00950_Infallibly_Crack_Perplexing_Cryptarithm,human,soln1,00000,p00950 infallibly crack perplexing cryptarithm,1,1,6,1,2,398|563,0,0,4,2,0
human/soln1/00000/0241_p00819_Unreliable_Message,human,soln1,00000,p00819 unreliable message,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0164_p01878_Destiny_Draw,human,soln1,00000,p01878 destiny draw,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0087_1088_D._Ehab_and_another_another_xor_problem,human,soln1,00000,1088 d ehab and another another xor problem,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0269_1348_F._Phoenix_and_Memory,human,soln1,00000,1348 f phoenix and memory,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0168_p02445_Swap,human,soln1,00000,p02445 swap,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0179_124_D._Squares,human,soln1,00000,124 d squares,1,1,7,1,2,398|563,0,0,6,1,0
human/soln1/00000/0191_1512_G._Short_Task,human,soln1,00000,1512 g short task,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0099_1382_A._Common_Subsequence,human,soln1,00000,1382 a common subsequence,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0005_1129_D._Isolation,human,soln1,00000,1129 d isolation,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0238_p00320_Cuboid,human,soln1,00000,p00320 cuboid,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0259_719_B._Anatoly_and_Cockroaches,human,soln1,00002,719 b anatoly and cockroaches,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00002/0280_p03684_AtCoder_Regular_Contest_076_-_Built_,human,soln1,00002,p03684 atcoder regular contest 076 built,1,1,8,1,1,398,0,0,0,8,0
human/soln1/00002/0203_p01450_My_friends_are_small,human,soln1,00002,p01450 my friends are small,1,1,6,1,2,398|563,0,0,6,0,0
human/soln1/00002/0113_p01183_Tetrahedra,human,soln1,00002,p01183 tetrahedra,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0094_985_E._Pencils_and_Boxes,human,soln1,00002,985 e pencils and boxes,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0130_117_B._Very_Interesting_Game,human,soln1,00002,117 b very interesting game,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0240_245_D._Restoring_Table,human,soln1,00002,245 d restoring table,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0101_p03414_AtCoder_Regular_Contest_092_-_Two_Faced_Edges,human,soln1,00002,p03414 atcoder regular contest 092 two faced edges,1,1,1,1,1,783,0,0,1,0,0
human/soln1/00002/0042_1165_E._Two_Arrays_and_Sum_of_Functions,human,soln1,00002,1165 e two arrays and sum of functions,1,1,1,1,1,686,0,1,0,0,0
human/soln1/00002/0121_p02369_Cycle_Detection_for_a_Directed_Graph,human,soln1,00002,p02369 cycle detection for a directed graph,1,1,3,1,1,398,0,2,1,0,0
human/soln1/00002/0235_1523_B._Lord_of_the_Values,human,soln1,00002,1523 b lord of the values,1,1,9,1,2,398|563,0,0,8,1,0
human/soln1/00002/0201_p01141_Lifeguard_in_the_Pool,human,soln1,00002,p01141 lifeguard in the pool,1,1,22,1,1,398,0,0,15,7,0
human/soln1/00002/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number,human,soln1,00002,p02761 atcoder beginner contest 157 guess the number,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0171_740_B._Alyona_and_flowers,human,soln1,00002,740 b alyona and flowers,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0183_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs,human,soln1,00002,p02539 acl beginner contest heights and pairs,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0244_341_B._Bubble_Sort_Graph,human,soln1,00002,341 b bubble sort graph,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0060_181_B._Number_of_Triplets,human,soln1,00002,181 b number of triplets,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0197_p00602_Fibonacci_Sets,human,soln1,00002,p00602 fibonacci sets,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0166_602_C._The_Two_Routes,human,soln1,00002,602 c the two routes,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0148_177_D1._Encrypting_Messages,human,soln1,00002,177 d1 encrypting messages,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00002/0090_887_B._Cubes_for_Masha,human,soln1,00002,887 b cubes for masha,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00002/0036_1031_B._Curiosity_Has_No_Limits,human,soln1,00002,1031 b curiosity has no limits,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0002_870_A._Search_for_Pretty_Integers,human,soln1,00002,870 a search for pretty integers,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0114_p01320_Magical_Island_2,human,soln1,00002,p01320 magical island 2,1,1,1,0,0,,1,0,0,0,0
human/soln1/00002/0178_902_A._Visiting_a_Friend,human,soln1,00002,902 a visiting a friend,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0045_121_C._Lucky_Permutation,human,soln1,00002,121 c lucky permutation,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0281_p03837_AtCoder_Beginner_Contest_051_-_Candidates_of_No_Shortest_Paths,human,soln1,00002,p03837 atcoder beginner contest 051 candidates of no shortest paths,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0110_p00786_BUT_We_Need_a_Diagram,human,soln1,00002,p00786 but we need a diagram,1,1,11,1,2,398|563,0,3,8,0,0
human/soln1/00002/0032_p02137_Special_Chat,human,soln1,00002,p02137 special chat,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0153_294_A._Shaass_and_Oskols,human,soln1,00002,294 a shaass and oskols,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0277_p03212_AtCoder_Beginner_Contest_114_-_755,human,soln1,00002,p03212 atcoder beginner contest 114 755,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0267_901_D._Weighting_a_Tree,human,soln1,00002,901 d weighting a tree,1,1,2,1,1,686,0,2,0,0,0
human/soln1/00002/0229_1384_D._GameGame,human,soln1,00002,1384 d gamegame,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0136_12_D._Ball,human,soln1,00002,12 d ball,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0198_p00738_Roll-A-Big-Ball,human,soln1,00002,p00738 roll a big ball,1,1,3,1,1,398,0,0,3,0,0
human/soln1/00002/0103_p03729_AtCoder_Beginner_Contest_060_-_Shiritori,human,soln1,00002,p03729 atcoder beginner contest 060 shiritori,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0096_p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,human,soln1,00002,p02709 atcoder beginner contest 163 active infants,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0007_993_D._Compute_Power,human,soln1,00002,993 d compute power,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0213_1045_D._Interstellar_battle,human,soln1,00002,1045 d interstellar battle,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0123_1025_D._Recovering_BST,human,soln1,00002,1025 d recovering bst,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0037_1054_B._Appending_Mex,human,soln1,00002,1054 b appending mex,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0245_364_D._Ghd,human,soln1,00002,364 d ghd,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0091_90_B._African_Crossword,human,soln1,00002,90 b african crossword,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0024_p00971_Shortest_Common_Non-Subsequence,human,soln1,00002,p00971 shortest common non subsequence,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0255_602_A._Two_Bases,human,soln1,00002,602 a two bases,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0151_245_F._Log_Stream_Analysis,human,soln1,00002,245 f log stream analysis,1,1,2,1,2,398|477,0,1,1,0,0
human/soln1/00002/0085_76_F._Tourist,human,soln1,00002,76 f tourist,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0238_198_B._Jumping_on_Walls,human,soln1,00002,198 b jumping on walls,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0248_436_B._Om_Nom_and_Spiders,human,soln1,00002,436 b om nom and spiders,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0256_624_D._Array_GCD,human,soln1,00002,624 d array gcd,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00002/0249_459_C._Pashmak_and_Buses,human,soln1,00002,459 c pashmak and buses,1,1,2,1,2,398|570,0,0,1,1,0
human/soln1/00002/0167_625_A._Guest_From_the_Past,human,soln1,00002,625 a guest from the past,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0246_388_C._Fox_and_Card_Game,human,soln1,00002,388 c fox and card game,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0236_155_A._I_love__username_,human,soln1,00002,155 a i love username,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0211_1000_A._Codehorses_T-shirts,human,soln1,00002,1000 a codehorses t shirts,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0062_229_C._Triangles,human,soln1,00002,229 c triangles,1,1,2,1,1,563,0,0,2,0,0
human/soln1/00002/0184_p02670_AtCoder_Grand_Contest_044_-_Joker,human,soln1,00002,p02670 atcoder grand contest 044 joker,1,1,3,1,1,398,0,0,3,0,0
human/soln1/00002/0222_1238_B._Kill__Em_All,human,soln1,00002,1238 b kill em all,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0227_1342_C._Yet_Another_Counting_Problem,human,soln1,00002,1342 c yet another counting problem,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0165_580_D._Kefa_and_Dishes,human,soln1,00002,580 d kefa and dishes,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0196_p00386_Gathering,human,soln1,00002,p00386 gathering,1,1,4,1,2,398|571,0,0,4,0,0
human/soln1/00002/0174_808_G._Anthem_of_Berland,human,soln1,00002,808 g anthem of berland,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0152_270_D._Greenhouse_Effect,human,soln1,00002,270 d greenhouse effect,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0232_1450_B._Balls_of_Steel,human,soln1,00002,1450 b balls of steel,1,1,15,1,3,398|457|563,0,1,14,0,0
human/soln1/00002/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code,human,soln1,00002,p03474 atcoder beginner contest 084 postal code,1,1,4,1,1,563,0,0,4,0,0
human/soln1/00002/0218_1157_C2._Increasing_Subsequence__hard_version_,human,soln1,00002,1157 c2 increasing subsequence hard version,1,1,5,1,2,398|563,0,0,5,0,0
human/soln1/00002/0242_293_D._Ksusha_and_Square,human,soln1,00002,293 d ksusha and square,1,1,4,1,1,398,0,0,2,2,0
human/soln1/00002/0200_p01009_Room_of_Time_and_Spirit,human,soln1,00002,p01009 room of time and spirit,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0214_1068_D._Array_Without_Local_Maximums_,human,soln1,00002,1068 d array without local maximums,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0210_p02464_Set_Intersection,human,soln1,00002,p02464 set intersection,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0194_p00092_Square_Searching,human,soln1,00002,p00092 square searching,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0268_924_A._Mystical_Mosaic,human,soln1,00002,924 a mystical mosaic,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0137_1323_F._Reality_Show,human,soln1,00002,1323 f reality show,1,1,3,1,1,398,0,0,3,0,0
human/soln1/00002/0204_p01600_Tree_Construction,human,soln1,00002,p01600 tree construction,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0207_p02033_Arrow,human,soln1,00002,p02033 arrow,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0180_952_E._Cheese_Board,human,soln1,00002,952 e cheese board,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0273_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,human,soln1,00002,p02668 nomura programming competition 2020 sorting game,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0212_1025_B._Weakened_Common_Divisor,human,soln1,00002,1025 b weakened common divisor,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0115_p01488_TransferTrain,human,soln1,00002,p01488 transfertrain,1,1,3,1,1,398,0,0,3,0,0
human/soln1/00002/0126_1090_J._Two_Prefixes,human,soln1,00002,1090 j two prefixes,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0035_1008_D._Pave_the_Parallelepiped,human,soln1,00002,1008 d pave the parallelepiped,1,1,4,1,1,398,0,0,4,0,0
human/soln1/00002/0098_p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,human,soln1,00002,p02975 atcoder grand contest 035 xor circle,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0262_787_A._The_Monster,human,soln1,00002,787 a the monster,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0215_1090_C._New_Year_Presents,human,soln1,00002,1090 c new year presents,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0019_p00184_Tsuruga_Castle,human,soln1,00002,p00184 tsuruga castle,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0105_p04052_AtCoder_Grand_Contest_001_-_Wide_Swap,human,soln1,00002,p04052 atcoder grand contest 001 wide swap,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0239_221_C._Little_Elephant_and_Problem,human,soln1,00002,221 c little elephant and problem,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0046_1244_G._Running_in_Pairs,human,soln1,00002,1244 g running in pairs,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0058_1508_C._Complete_the_MST,human,soln1,00002,1508 c complete the mst,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0061_204_D._Little_Elephant_and_Retro_Strings,human,soln1,00002,204 d little elephant and retro strings,1,1,5,1,1,398,0,0,3,2,0
human/soln1/00002/0261_763_D._Timofey_and_a_flat_tree,human,soln1,00002,763 d timofey and a flat tree,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0173_787_C._Berzerk,human,soln1,00002,787 c berzerk,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0030_p01856_Typhoon,human,soln1,00002,p01856 typhoon,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0076_566_C._Logistical_Questions,human,soln1,00002,566 c logistical questions,1,1,7,1,2,398|563,0,0,7,0,0
human/soln1/00002/0059_1534_D._Lost_Tree,human,soln1,00002,1534 d lost tree,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0021_p00534_Silk_Road,human,soln1,00002,p00534 silk road,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0237_177_C1._Party,human,soln1,00002,177 c1 party,1,1,11,1,2,398|563,0,2,9,0,0
human/soln1/00002/0020_p00340_Rectangle,human,soln1,00002,p00340 rectangle,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0071_443_B._Kolya_and_Tandem_Repeat,human,soln1,00002,443 b kolya and tandem repeat,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00002/0043_1184_D1._Parallel_Universes__Easy_,human,soln1,00002,1184 d1 parallel universes easy,1,1,0,0,0,,0,0,0,0,0
