sample_id,model,generation,esbmc_verdict,esbmc_cwes,sanitizer_triggered,sanitizer_cwes,cppcheck_cwes,esbmc_only,sanitizer_only,cppcheck_only,confirmed_by_2plus,n_tools_with_findings
gemma/gen_1/00001/0088_38_C._Blinds.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0090_438_A._The_Child_and_Toy.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0093_556_C._Case_of_Matryoshkas.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0094_604_A._Uncowed_Forces.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0095_626_D._Jerry_s_Protest.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0096_650_B._Image_Preview.cpp,gemma,gen_1,FAILED,CWE-119,False,,,CWE-119,,,,1
gemma/gen_1/00001/0097_675_E._Trains_and_Statistic.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0098_699_F._Limak_and_Shooting_Points.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00001/0101_765_D._Artsem_and_Saunders.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0102_789_A._Anastasia_and_pebbles.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0103_80_C._Heroes.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0105_855_D._Rowena_Ravenclaw_s_Diadem.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0106_87_B._Vasya_and_Types.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0107_903_D._Almost_Difference.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0108_925_E._May_Holidays.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0110_9_E._Interesting_Graph_and_Apples.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563|CWE-571,,,CWE-398|CWE-563|CWE-571,,1
gemma/gen_1/00001/0113_p02807_Dwango_Programming_Contest_6th_-_Fusing_Slimes.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0114_p02943_AtCoder_Grand_Contest_037_-_Reversing_and_Concatenating.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0115_p03080_ExaWizards_2019_-_Red_or_Blue.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0118_p03694_AtCoder_Beginner_Contest_064_-_Traveling_AtCoDeer_Problem.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0119_p03849_AtCoder_Regular_Contest_066_-_Xor_Sum.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0123_p00395_Maze_and_Items.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0125_p00748_Pollock_s_conjecture.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-570,,,CWE-398|CWE-570,,1
gemma/gen_1/00001/0130_p01458_Kth_Sentence.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0131_p01609_One.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-563|CWE-570,,,CWE-563|CWE-570,,1
gemma/gen_1/00001/0133_p01904_Minimum_Enclosing_Rectangle.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0134_p02042_ABSum.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0135_p02185_Many_Decimal_Integers.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0137_p02472_Addition_of_Big_Integers.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0138_1011_A._Stages.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0142_10_B._Cinema_Cashier.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0143_1121_A._Technogoblet_of_Fire.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0144_1148_C._Crazy_Diamond.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0146_1187_G._Gang_Up.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-398|CWE-563,,CWE-190,CWE-398|CWE-563,,2
gemma/gen_1/00001/0149_1249_D1._Too_Many_Segments__easy_version_.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0151_1290_A._Mind_Control.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0152_1310_B._Double_Elimination.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0153_1332_G._No_Monotone_Triples.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0156_141_C._Queue.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0158_1463_B._Find_The_Array.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0159_148_B._Escape.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0160_1511_F._Chainword.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-570,,,CWE-570,,1
gemma/gen_1/00001/0162_166_A._Rank_List.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0165_233_C._Cycles.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-570,,,CWE-570,,1
gemma/gen_1/00001/0167_305_A._Strange_Addition.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
gemma/gen_1/00001/0168_331_A2._Oh_Sweet_Beaverette.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0169_352_E._Jeff_and_Brackets.cpp,gemma,gen_1,FAILED,,True,CWE-190,,,CWE-190,,,2
gemma/gen_1/00001/0171_399_C._Cards.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-570,,CWE-190,CWE-570,,2
gemma/gen_1/00001/0172_421_D._Bug_in_Code.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0174_46_C._Hamsters_and_Tigers.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0176_516_C._Drazil_and_Park.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0177_543_C._Remembering_Strings.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00001/0178_56_E._Domino_Principle.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0182_685_D._Kay_and_Eternity.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0183_708_C._Centroids.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0186_799_D._Field_expansion.cpp,gemma,gen_1,SUCCESS,,True,CWE-190,CWE-563,,CWE-190,CWE-563,,2
gemma/gen_1/00001/0187_819_D._Mister_B_and_Astronomers.cpp,gemma,gen_1,FAILED,,False,,CWE-398|CWE-571,,,CWE-398|CWE-571,,2
gemma/gen_1/00001/0188_865_D._Buy_Low_Sell_High.cpp,gemma,gen_1,SUCCESS,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00001/0190_913_G._Power_Substring.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00001/0191_936_A._Save_Energy_.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0193_989_E._A_Trance_of_Nightfall.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0194_p02603_M-SOLUTIONS_Programming_Contest_2020_-_Road_to_Millionaire.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0196_p02868_NIKKEI_Programming_Contest_2019-2_-_Shortest_Path_on_a_Line.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0198_p03143_NIKKEI_Programming_Contest_2019_-_Weights_on_Vertices_and_Edges.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0202_p03932_square869120Contest__3_-_Souvenirs.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0204_p00156_Moats_around_the_Castle.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0208_p00812_Equals_are_Equals.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0209_p00943_Routing_a_Marathon_Race.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0210_p01076_Graph_Making.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563|CWE-570,,,CWE-563|CWE-570,,1
gemma/gen_1/00001/0213_p01684_Venn_Diagram.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00001/0215_p01963_Separate_String.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0216_p02110_Settler.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0217_p02250_Multiple_String_Matching.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0220_103_C._Russian_Roulette.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0222_1084_C._The_Fair_Nut_and_String.cpp,gemma,gen_1,SUCCESS,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
gemma/gen_1/00001/0224_1131_E._String_Multiplication.cpp,gemma,gen_1,FAILED,CWE-476,True,CWE-121,,CWE-476,CWE-121,,,2
gemma/gen_1/00001/0226_1191_C._Tokitsukaze_and_Discard_Items.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0227_120_C._Winnie-the-Pooh_and_honey.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0229_1251_E1._Voting__Easy_Version_.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0232_1315_D._Recommendations.cpp,gemma,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00001/0234_1359_D._Yet_Another_Yet_Another_Task.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0236_1423_H._Virus.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0237_1443_A._Kids_Seating.cpp,gemma,gen_1,TIMEOUT,,True,CWE-122,,,CWE-122,,,1
gemma/gen_1/00001/0238_1468_J._Road_Reform.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0239_1493_C._K-beautiful_Strings.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00001/0240_1515_I._Phoenix_and_Diamonds.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0242_191_A._Dynasty_Puzzles.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00001/0247_312_D._Cats_Transport.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0249_381_A._Sereja_and_Dima.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00001/0251_42_A._Guilty___to_the_kitchen_.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0254_521_C._Pluses_everywhere.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0255_548_E._Mike_and_Foam.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00001/0263_757_D._Felicity_s_Big_Secret_Revealed.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0000_825_E._Minimal_Labels.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0001_848_C._Goodbye_Souvenir.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0003_896_E._Welcome_home__Chtholly.cpp,gemma,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
gemma/gen_1/00002/0004_918_A._Eleven.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0005_940_A._Points_on_the_line.cpp,gemma,gen_1,FAILED,,True,CWE-190,,,CWE-190,,,2
gemma/gen_1/00002/0006_967_D._Resource_Distribution.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0007_993_D._Compute_Power.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-398|CWE-563,,CWE-190,CWE-398|CWE-563,,2
gemma/gen_1/00002/0008_p02630_AtCoder_Beginner_Contest_171_-_Replacing.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0011_p03031_AtCoder_Beginner_Contest_128_-_Switches.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0016_p03794_Mujin_Programming_Challenge_2017_-_Oriented_Tree.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563|CWE-570|CWE-571,,,CWE-398|CWE-563|CWE-570|CWE-571,,1
gemma/gen_1/00002/0017_p03963_AtCoder_Beginner_Contest_046_-_Painting_Balls_with_AtCoDeer.cpp,gemma,gen_1,FAILED,CWE-119,False,,CWE-197,CWE-119,,CWE-197,,2
gemma/gen_1/00002/0019_p00184_Tsuruga_Castle.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0021_p00534_Silk_Road.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0027_p01711_Idempotent_Filter.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0028_p01856_Typhoon.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00002/0029_p01991_Namo.._Cut.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00002/0031_p02278_Minimum_Cost_Sort.cpp,gemma,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
gemma/gen_1/00002/0032_p02425_Bit_Flag.cpp,gemma,gen_1,SUCCESS,,False,,CWE-758,,,CWE-758,,1
gemma/gen_1/00002/0034_1031_B._Curiosity_Has_No_Limits.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0037_1097_B._Petr_and_a_Combination_Lock.cpp,gemma,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
gemma/gen_1/00002/0038_1165_E._Two_Arrays_and_Sum_of_Functions.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0039_1203_A._Circle_of_Students.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0040_121_C._Lucky_Permutation.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0042_1286_A._Garland.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0043_1305_B._Kuroni_and_Simple_Strings.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0044_1329_D._Dreamoon_Likes_Strings.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0048_1433_C._Dominant_Piranha.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00002/0050_1508_C._Complete_the_MST.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0051_1534_D._Lost_Tree.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00002/0053_204_D._Little_Elephant_and_Retro_Strings.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
gemma/gen_1/00002/0056_278_B._New_Problem.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0057_300_A._Array.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00002/0058_325_D._Reclamation.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0059_348_E._Pilgrims.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0060_372_A._Counting_Kangaroos_is_Fun.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0061_393_C._Blocked_Points.cpp,gemma,gen_1,SUCCESS,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00002/0062_416_D._Population_Size.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00002/0063_443_B._Kolya_and_Tandem_Repeat.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-563,,CWE-190,CWE-563,,2
gemma/gen_1/00002/0064_465_C._No_to_Palindromes_.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0068_566_C._Logistical_Questions.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00002/0069_587_D._Duff_in_Mafia.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
gemma/gen_1/00002/0075_725_C._Hidden_Word.cpp,gemma,gen_1,SUCCESS,,False,,CWE-563|CWE-570,,,CWE-563|CWE-570,,1
gemma/gen_1/00002/0076_747_C._Servers.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0077_76_F._Tourist.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0079_860_C._Tests_Renumeration.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0080_887_B._Cubes_for_Masha.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00002/0082_985_E._Pencils_and_Boxes.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0085_p02838_AtCoder_Beginner_Contest_147_-_Xor_Sum_4.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0086_p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-571,,,CWE-571,,1
gemma/gen_1/00002/0087_p03258_AtCoder_Grand_Contest_027_-_ABBreviate.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0092_p04052_AtCoder_Grand_Contest_001_-_Wide_Swap.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0096_p00918_Dragon_s_Cruller.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-457,,,CWE-398|CWE-457,,1
gemma/gen_1/00002/0097_p01051_Squid_Ink.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398|CWE-457,,,CWE-398|CWE-457,,1
gemma/gen_1/00002/0099_p01650_Stack_Maze.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0100_p01801_Wall_Making_Game.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0102_p02216_Array_Game.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0108_110_B._Lucky_String.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0109_1139_E._Maximize_Mex.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0112_1215_B._The_Number_of_Products.cpp,gemma,gen_1,SUCCESS,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00002/0114_1256_E._Yet_Another_Division_Into_Teams.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0115_127_E._E-reader_Display.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00002/0117_1323_F._Reality_Show.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-398|CWE-563,,CWE-190,CWE-398|CWE-563,,2
gemma/gen_1/00002/0118_1342_E._Placing_Rooks.cpp,gemma,gen_1,SUCCESS,,True,CWE-190,CWE-570,,CWE-190,CWE-570,,2
gemma/gen_1/00002/0119_1364_E._X-OR.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-563,,,CWE-563,,1
gemma/gen_1/00002/0120_1384_F._Rearrange.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0121_1406_C._Link_Cut_Centroids.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0122_1450_D._Rating_Compression.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0123_1474_B._Different_Divisors.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0125_1523_D._Love-Hate.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
gemma/gen_1/00002/0126_155_C._Hometask.cpp,gemma,gen_1,FAILED,,True,CWE-121|CWE-190,CWE-398,,CWE-121|CWE-190,CWE-398,,3
gemma/gen_1/00002/0127_177_D1._Encrypting_Messages.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0130_245_F._Log_Stream_Analysis.cpp,gemma,gen_1,FAILED,CWE-476,True,,,CWE-476,,,,2
gemma/gen_1/00002/0132_294_A._Shaass_and_Oskols.cpp,gemma,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
gemma/gen_1/00002/0135_365_A._Good_Number.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0136_388_E._Fox_and_Meteor_Shower.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0138_436_D._Pudding_Monsters.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0139_459_E._Pashmak_and_Graph.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0140_529_C._Rooks_and_Rectangles.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0141_554_E._Love_Triangles.cpp,gemma,gen_1,TIMEOUT,,True,CWE-190,,,CWE-190,,,1
gemma/gen_1/00002/0142_580_D._Kefa_and_Dishes.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0143_602_C._The_Two_Routes.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0145_673_C._Bear_and_Colors.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-786,,,CWE-398|CWE-786,,1
gemma/gen_1/00002/0146_719_E._Sasha_and_Array.cpp,gemma,gen_1,FAILED,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,3
gemma/gen_1/00002/0147_740_B._Alyona_and_flowers.cpp,gemma,gen_1,FAILED,,True,CWE-190,,,CWE-190,,,2
gemma/gen_1/00002/0150_808_G._Anthem_of_Berland.cpp,gemma,gen_1,FAILED,CWE-119|CWE-476,True,CWE-190,,CWE-119|CWE-476,CWE-190,,,2
gemma/gen_1/00002/0155_924_C._Riverside_Curio.cpp,gemma,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0157_99_B._Help_Chef_Gerasim.cpp,gemma,gen_1,FAILED,,False,,,,,,,1
gemma/gen_1/00002/0158_p02539_ACL_Beginner_Contest_-_Heights_and_Pairs.cpp,gemma,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0161_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
gemma/gen_1/00002/0162_p03214_Dwango_Programming_Contest_V_-_Thumbnail.cpp,gemma,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
