sample_id,model,generation,batch,problem_key,shard,tags,compile_attempted,compiled,has_tests,pass_rate,passed,total_tests,timeout,cppcheck_analyzed,cppcheck_parsed_ok,cppcheck_total_errors,cppcheck_has_cwe,cppcheck_num_cwe_types,cppcheck_cwe_list,cppcheck_error_count,cppcheck_warning_count,cppcheck_style_count,cppcheck_performance_count,cppcheck_portability_count
human/soln1/00000/0165_p02014_Rough_Sorting.cpp,human,soln1,00000,p02014_Rough_Sorting,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0017_1421_B._Putting_Bricks_in_the_Wall.cpp,human,soln1,00000,1421_B_Putting_Bricks_in_the_Wall,0,constructive algorithms|implementation,1,1,1,0.16666666666666666,1,6,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0168_p02445_Swap.cpp,human,soln1,00000,p02445_Swap,0,,1,1,1,,0,0,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0271_1391_C._Cyclic_Permutations_.cpp,human,soln1,00000,1391_C_Cyclic_Permutations_,0,combinatorics|dp|graphs|math,1,1,1,1.0,10,10,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0214_730_G._Car_Repair_Shop.cpp,human,soln1,00000,730_G_Car_Repair_Shop,0,implementation,1,1,1,1.0,10,10,0,1,1,4,1,1,398,0,2,0,2,0
human/soln1/00000/0157_p00860_The_Morning_after_Halloween.cpp,human,soln1,00000,p00860_The_Morning_after_Halloween,0,,1,1,1,,0,0,0,1,1,5,1,1,398,0,0,3,2,0
human/soln1/00000/0134_830_A._Office_Keys.cpp,human,soln1,00000,830_A_Office_Keys,0,binary search|brute force|dp|greedy|sortings,1,1,1,1.0,34,34,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0010_1269_E._K_Integers.cpp,human,soln1,00000,1269_E_K_Integers,0,binary search|data structures,1,1,1,1.0,3,3,0,1,1,4,1,1,398,0,0,2,2,0
human/soln1/00000/0270_1369_D._TediousLee.cpp,human,soln1,00000,1369_D_TediousLee,0,dp|graphs|greedy|math|trees,1,1,1,1.0,1,1,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0144_p02916_AtCoder_Beginner_Contest_140_-_Buffet.cpp,human,soln1,00000,p02916_AtCoder_Beginner_Contest_140_-_Buffet,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0268_1328_F._Make_k_Equal.cpp,human,soln1,00000,1328_F_Make_k_Equal,0,greedy,1,1,1,0.7045454545454546,31,44,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0014_1354_F._Summoning_Minions.cpp,human,soln1,00000,1354_F_Summoning_Minions,0,constructive algorithms|dp|flows|graph matchings|greedy|sortings,1,1,1,0.0,0,1,0,1,1,3,1,2,131|686,0,2,0,0,1
human/soln1/00000/0096_1320_F._Blocks_and_Sensors.cpp,human,soln1,00000,1320_F_Blocks_and_Sensors,0,brute force,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0183_1334_A._Level_Statistics.cpp,human,soln1,00000,1334_A_Level_Statistics,0,implementation|math,1,1,1,1.0,163,163,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0110_268_A._Games.cpp,human,soln1,00000,268_A_Games,0,brute force,1,1,1,1.0,28,28,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0249_p01970_The_Diversity_of_Prime_Factorization.cpp,human,soln1,00000,p01970_The_Diversity_of_Prime_Factorization,0,,1,1,1,,0,0,0,1,1,5,1,3,398|563|571,0,0,5,0,0
human/soln1/00000/0093_1236_A._Stones.cpp,human,soln1,00000,1236_A_Stones,0,brute force|greedy|math,1,1,1,1.0,7,7,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0209_614_C._Peter_and_Snow_Blower.cpp,human,soln1,00000,614_C_Peter_and_Snow_Blower,0,binary search|geometry|ternary search,1,1,1,0.046511627906976744,2,43,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0100_1424_N._BubbleSquare_Tokens.cpp,human,soln1,00000,1424_N_BubbleSquare_Tokens,0,,1,1,1,,0,0,0,1,1,9,1,2,252|398,0,2,5,2,0
human/soln1/00000/0236_p00032_Plastic_Board.cpp,human,soln1,00000,p00032_Plastic_Board,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0046_754_E._Dasha_and_cyclic_table.cpp,human,soln1,00000,754_E_Dasha_and_cyclic_table,0,bitmasks|brute force|fft|strings|trees,1,1,1,1.0,1,1,0,1,1,2,1,1,119,0,2,0,0,0
human/soln1/00000/0251_p02257_Prime_Numbers.cpp,human,soln1,00000,p02257_Prime_Numbers,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0255_1053_C._Putting_Boxes_Together.cpp,human,soln1,00000,1053_C_Putting_Boxes_Together,0,data structures,1,1,1,1.0,6,6,0,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00000/0097_133_D._Piet.cpp,human,soln1,00000,133_D_Piet,0,implementation,1,1,1,1.0,37,37,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0206_544_E._Remembering_Strings.cpp,human,soln1,00000,544_E_Remembering_Strings,0,bitmasks|dp,1,1,1,1.0,18,18,0,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0114_361_C._Levko_and_Array_Recovery.cpp,human,soln1,00000,361_C_Levko_and_Array_Recovery,0,greedy|implementation,1,1,1,0.9230769230769231,12,13,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0254_1030_E._Vasya_and_Good_Sequences.cpp,human,soln1,00000,1030_E_Vasya_and_Good_Sequences,0,bitmasks|dp,1,1,1,1.0,3,3,0,1,1,4,1,1,563,0,0,4,0,0
human/soln1/00000/0108_219_A._k-String.cpp,human,soln1,00000,219_A_k-String,0,implementation|strings,1,1,1,1.0,31,31,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0257_1096_E._The_Top_Scorer.cpp,human,soln1,00000,1096_E_The_Top_Scorer,0,combinatorics|dp|math|probabilities,1,1,1,1.0,20,20,0,1,1,3,1,2,369|571,2,0,1,0,0
human/soln1/00000/0220_867_D._Gotta_Go_Fast.cpp,human,soln1,00000,867_D_Gotta_Go_Fast,0,binary search|dp,1,1,1,0.0,0,33,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0126_643_B._Bear_and_Two_Paths.cpp,human,soln1,00000,643_B_Bear_and_Two_Paths,0,constructive algorithms|graphs,1,1,1,0.391304347826087,18,46,0,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00000/0048_7_B._Memory_Manager.cpp,human,soln1,00000,7_B_Memory_Manager,0,implementation,1,1,1,1.0,22,22,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0076_p01356_Nearest_Station.cpp,human,soln1,00000,p01356_Nearest_Station,0,,1,1,1,,0,0,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0205_518_E._Arthur_and_Questions.cpp,human,soln1,00000,518_E_Arthur_and_Questions,0,greedy|implementation|math|ternary search,1,1,1,1.0,41,41,0,1,1,2,1,2,119|398,0,1,1,0,0
human/soln1/00000/0140_977_B._Two-gram.cpp,human,soln1,00000,977_B_Two-gram,0,implementation|strings,1,1,1,0.6,12,20,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0129_716_D._Complete_The_Graph.cpp,human,soln1,00000,716_D_Complete_The_Graph,0,binary search|constructive algorithms|graphs|shortest paths,1,1,1,0.6470588235294118,11,17,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0189_1466_C._Canine_poetry.cpp,human,soln1,00000,1466_C_Canine_poetry,0,dp|greedy|strings,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0155_p00573_Commuter_Pass.cpp,human,soln1,00000,p00573_Commuter_Pass,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced.cpp,human,soln1,00000,p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,0,,1,1,1,,0,0,0,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0085_1043_A._Elections.cpp,human,soln1,00000,1043_A_Elections,0,implementation|math,1,1,1,1.0,45,45,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0162_p01576_Exciting_Bicycle.cpp,human,soln1,00000,p01576_Exciting_Bicycle,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0170_1037_B._Reach_Median.cpp,human,soln1,00000,1037_B_Reach_Median,0,greedy,1,1,1,1.0,8,8,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0210_633_H._Fibonacci-ish_II.cpp,human,soln1,00000,633_H_Fibonacci-ish_II,0,data structures|implementation,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0222_914_F._Substrings_in_a_String.cpp,human,soln1,00000,914_F_Substrings_in_a_String,0,bitmasks|brute force|data structures|string suffix structures|strings,1,1,1,1.0,1,1,0,1,1,4,1,2,119|398,0,2,2,0,0
human/soln1/00000/0181_1291_B._Array_Sharpening.cpp,human,soln1,00000,1291_B_Array_Sharpening,0,greedy|implementation,1,1,1,,0,0,0,1,1,2,1,1,457,0,2,0,0,0
human/soln1/00000/0058_p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence.cpp,human,soln1,00000,p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities.cpp,human,soln1,00000,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,0,,1,1,1,,0,0,0,1,1,1,1,1,457,0,1,0,0,0
human/soln1/00000/0052_893_D._Credit_Card.cpp,human,soln1,00000,893_D_Credit_Card,0,data structures|dp|greedy|implementation,1,1,1,1.0,30,30,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0121_526_A._King_of_Thieves.cpp,human,soln1,00000,526_A_King_of_Thieves,0,brute force|implementation,1,1,1,1.0,63,63,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0217_79_D._Password.cpp,human,soln1,00000,79_D_Password,0,bitmasks|dp|shortest paths,1,1,1,1.0,61,61,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0225_990_B._Micro-World.cpp,human,soln1,00000,990_B_Micro-World,0,greedy|sortings,1,1,1,1.0,15,15,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0133_805_A._Fake_NP.cpp,human,soln1,00000,805_A_Fake_NP,0,greedy|math,1,1,1,0.9239130434782609,85,92,0,1,1,4,1,1,398,0,0,2,2,0
human/soln1/00000/0051_868_A._Bark_to_Unlock.cpp,human,soln1,00000,868_A_Bark_to_Unlock,0,brute force|implementation|strings,1,1,1,1.0,86,86,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0166_p02157_Shuffle_2.cpp,human,soln1,00000,p02157_Shuffle_2,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0021_1513_C._Add_One.cpp,human,soln1,00000,1513_C_Add_One,0,dp|matrices,1,1,1,1.0,1,1,0,1,1,3,1,1,398,0,0,3,0,0
human/soln1/00000/0246_p01535_Markup_language_has_Declined.cpp,human,soln1,00000,p01535_Markup_language_has_Declined,0,,1,1,1,,0,0,0,1,1,4,1,2,119|398,0,1,3,0,0
human/soln1/00000/0077_p01538_Kakezan.cpp,human,soln1,00000,p01538_Kakezan,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0115_385_A._Bear_and_Raspberry.cpp,human,soln1,00000,385_A_Bear_and_Raspberry,0,brute force|greedy|implementation,1,1,1,1.0,29,29,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0008_1208_D._Restore_Permutation.cpp,human,soln1,00000,1208_D_Restore_Permutation,0,binary search|data structures|greedy|implementation,1,1,1,1.0,4,4,0,1,1,7,1,5,398|457|563|571|788,0,2,5,0,0
human/soln1/00000/0226_p02610_AIsing_Programming_Contest_2020_-_Camel_Train.cpp,human,soln1,00000,p02610_AIsing_Programming_Contest_2020_-_Camel_Train,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0036_519_B._A_and_B_and_Compilation_Errors.cpp,human,soln1,00000,519_B_A_and_B_and_Compilation_Errors,0,data structures|implementation|sortings,1,1,1,1.0,9,9,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0235_p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game.cpp,human,soln1,00000,p03940_AtCoder_Grand_Contest_007_-_Shik_and_Game,0,,1,1,1,,0,0,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0123_578_C._Weakness_and_Poorness.cpp,human,soln1,00000,578_C_Weakness_and_Poorness,0,ternary search,1,1,1,0.0,0,4,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0127_670_B._Game_of_Robots.cpp,human,soln1,00000,670_B_Game_of_Robots,0,implementation,1,1,1,1.0,20,20,0,1,1,1,1,1,563,0,0,1,0,0
human/soln1/00000/0013_1334_D._Minimum_Euler_Cycle.cpp,human,soln1,00000,1334_D_Minimum_Euler_Cycle,0,constructive algorithms|graphs|greedy|implementation,1,1,1,1.0,9,9,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0265_1264_A._Beautiful_Regional_Contest.cpp,human,soln1,00000,1264_A_Beautiful_Regional_Contest,0,greedy|implementation,1,1,1,1.0,1,1,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0194_235_A._LCM_Challenge.cpp,human,soln1,00000,235_A_LCM_Challenge,0,number theory,1,1,1,1.0,59,59,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0148_p03503_AtCoder_Beginner_Contest_080_-_Shopping_Street.cpp,human,soln1,00000,p03503_AtCoder_Beginner_Contest_080_-_Shopping_Street,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0163_p01738_Gravity_Point.cpp,human,soln1,00000,p01738_Gravity_Point,0,,1,1,1,,0,0,0,1,1,8,1,2,119|398,0,6,0,2,0
human/soln1/00000/0184_1354_C2._Not_So_Simple_Polygon_Embedding.cpp,human,soln1,00000,1354_C2_Not_So_Simple_Polygon_Embedding,0,binary search|brute force|geometry|math,1,1,1,0.0,0,2,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0012_1311_F._Moving_Points.cpp,human,soln1,00000,1311_F_Moving_Points,0,data structures|divide and conquer|implementation|sortings,1,1,1,,0,0,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00000/0200_378_C._Maze.cpp,human,soln1,00000,378_C_Maze,0,dfs and similar,1,1,1,0.24528301886792453,13,53,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0027_284_B._Cows_and_Poker_Game.cpp,human,soln1,00000,284_B_Cows_and_Poker_Game,0,brute force|implementation,1,1,1,1.0,24,24,0,1,1,1,0,0,,1,0,0,0,0
human/soln1/00000/0207_571_B._Minimization.cpp,human,soln1,00000,571_B_Minimization,0,dp|greedy|sortings,1,1,1,1.0,10,10,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0006_1149_E._Election_Promises.cpp,human,soln1,00000,1149_E_Election_Promises,0,games|graphs,1,1,1,1.0,14,14,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0188_1439_C._Greedy_Shopping.cpp,human,soln1,00000,1439_C_Greedy_Shopping,0,binary search|data structures|divide and conquer|greedy|implementation,1,1,1,1.0,1,1,0,1,1,4,1,1,563,0,0,4,0,0
human/soln1/00000/0141_996_F._Game.cpp,human,soln1,00000,996_F_Game,0,math,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0153_p00206_Next_Trip.cpp,human,soln1,00000,p00206_Next_Trip,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0150_p03819_AtCoder_Regular_Contest_068_-_Snuke_Line.cpp,human,soln1,00000,p03819_AtCoder_Regular_Contest_068_-_Snuke_Line,0,,1,1,1,,0,0,0,1,1,1,1,1,788,0,1,0,0,0
human/soln1/00000/0266_1285_C._Fadi_and_LCM.cpp,human,soln1,00000,1285_C_Fadi_and_LCM,0,brute force|math|number theory,1,1,1,0.225,18,80,0,1,1,6,1,2,398|563,0,0,6,0,0
human/soln1/00000/0062_p03297_AtCoder_Grand_Contest_026_-_rng_10s.cpp,human,soln1,00000,p03297_AtCoder_Grand_Contest_026_-_rng_10s,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0130_737_A._Road_to_Cinema.cpp,human,soln1,00000,737_A_Road_to_Cinema,0,binary search|greedy|sortings,1,1,1,1.0,12,12,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0212_687_A._NP-Hard_Problem.cpp,human,soln1,00000,687_A_NP-Hard_Problem,0,dfs and similar|graphs,1,1,1,0.3125,5,16,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0079_p01838_Optimal_Tournament.cpp,human,soln1,00000,p01838_Optimal_Tournament,0,,1,1,1,,0,0,0,1,1,4,1,2,398|563,0,0,4,0,0
human/soln1/00000/0011_1291_E._Prefix_Enlightenment.cpp,human,soln1,00000,1291_E_Prefix_Enlightenment,0,dfs and similar|dsu|graphs,1,1,1,1.0,1,1,0,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0005_1129_D._Isolation.cpp,human,soln1,00000,1129_D_Isolation,0,data structures|dp,1,1,1,1.0,8,8,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0219_846_B._Math_Show.cpp,human,soln1,00000,846_B_Math_Show,0,brute force|greedy,1,1,1,1.0,77,77,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0145_p03052_diverta_2019_Programming_Contest_-_Edge_Ordering.cpp,human,soln1,00000,p03052_diverta_2019_Programming_Contest_-_Edge_Ordering,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0169_1012_B._Chemical_table.cpp,human,soln1,00000,1012_B_Chemical_table,0,constructive algorithms|dfs and similar|dsu|graphs|matrices,1,1,1,1.0,75,75,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0056_990_E._Post_Lamps.cpp,human,soln1,00000,990_E_Post_Lamps,0,brute force|greedy,1,1,1,1.0,21,21,0,1,1,3,1,1,563,0,0,3,0,0
human/soln1/00000/0167_p02298_Is-Convex.cpp,human,soln1,00000,p02298_Is-Convex,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0199_354_B._Game_with_Strings.cpp,human,soln1,00000,354_B_Game_with_Strings,0,bitmasks|dp|games,1,1,1,1.0,37,37,0,1,1,1,1,1,119,0,1,0,0,0
human/soln1/00000/0176_1189_A._Keanu_Reeves.cpp,human,soln1,00000,1189_A_Keanu_Reeves,0,strings,1,1,1,1.0,34,34,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0147_p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries.cpp,human,soln1,00000,p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0250_p02117_Picnic.cpp,human,soln1,00000,p02117_Picnic,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0102_1470_E._Strange_Permutation.cpp,human,soln1,00000,1470_E_Strange_Permutation,0,binary search|combinatorics|data structures|dp|graphs|implementation|two pointers,1,1,1,1.0,4,4,0,1,1,2,1,1,398,0,1,1,0,0
human/soln1/00000/0191_1512_G._Short_Task.cpp,human,soln1,00000,1512_G_Short_Task,0,brute force|dp|math|number theory,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0066_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies.cpp,human,soln1,00000,p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0020_1490_G._Old_Floppy_Drive_.cpp,human,soln1,00000,1490_G_Old_Floppy_Drive_,0,binary search|data structures|math,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0139_949_C._Data_Center_Maintenance.cpp,human,soln1,00000,949_C_Data_Center_Maintenance,0,dfs and similar|graphs,1,1,1,0.46153846153846156,12,26,0,1,1,1,1,1,131,0,0,0,0,1
human/soln1/00000/0002_1060_A._Phone_Numbers.cpp,human,soln1,00000,1060_A_Phone_Numbers,0,brute force,1,1,1,1.0,95,95,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0113_339_A._Helpful_Maths.cpp,human,soln1,00000,339_A_Helpful_Maths,0,greedy|implementation|sortings|strings,1,1,1,1.0,18,18,0,1,1,2,1,1,563,0,0,2,0,0
human/soln1/00000/0227_p02741_Panasonic_Programming_Contest_2020_-_Kth_Term.cpp,human,soln1,00000,p02741_Panasonic_Programming_Contest_2020_-_Kth_Term,0,,1,1,1,,0,0,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0175_1149_B._Three_Religions.cpp,human,soln1,00000,1149_B_Three_Religions,0,dp|implementation|strings,1,1,1,1.0,4,4,0,1,1,4,1,1,398,0,1,1,2,0
human/soln1/00000/0231_p03294_AtCoder_Beginner_Contest_103_-_Modulo_Summation.cpp,human,soln1,00000,p03294_AtCoder_Beginner_Contest_103_-_Modulo_Summation,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0071_p00680_KND_Factory.cpp,human,soln1,00000,p00680_KND_Factory,0,,1,1,1,,0,0,0,1,1,6,1,1,398,0,5,1,0,0
human/soln1/00000/0213_709_E._Centroids.cpp,human,soln1,00000,709_E_Centroids,0,data structures|dfs and similar|dp|graphs|greedy|trees,1,1,1,1.0,24,24,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00000/0054_938_B._Run_For_Your_Prize.cpp,human,soln1,00000,938_B_Run_For_Your_Prize,0,brute force|greedy,1,1,1,1.0,40,40,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0232_p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line.cpp,human,soln1,00000,p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0273_1455_F._String_and_Operations.cpp,human,soln1,00000,1455_F_String_and_Operations,0,dp|greedy,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0069_p00323_Metal_Recycling.cpp,human,soln1,00000,p00323_Metal_Recycling,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0240_p00676_KND_is_So_Sexy.cpp,human,soln1,00000,p00676_KND_is_So_Sexy,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0241_p00819_Unreliable_Message.cpp,human,soln1,00000,p00819_Unreliable_Message,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0074_p01086_Short_Phrase.cpp,human,soln1,00000,p01086_Short_Phrase,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0203_449_D._Jzzhu_and_Numbers.cpp,human,soln1,00000,449_D_Jzzhu_and_Numbers,0,bitmasks|combinatorics|dp,1,1,1,1.0,16,16,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0242_p00950_Infallibly_Crack_Perplexing_Cryptarithm.cpp,human,soln1,00000,p00950_Infallibly_Crack_Perplexing_Cryptarithm,0,,1,1,1,,0,0,0,1,1,6,1,2,398|563,0,0,4,2,0
human/soln1/00000/0083_p02408_Finding_Missing_Cards.cpp,human,soln1,00000,p02408_Finding_Missing_Cards,0,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0030_354_E._Lucky_Number_Representation.cpp,human,soln1,00000,354_E_Lucky_Number_Representation,0,constructive algorithms|dfs and similar|dp,1,1,1,0.0,0,1,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00000/0248_p01835_Donut_Decoration.cpp,human,soln1,00000,p01835_Donut_Decoration,0,,1,1,1,,0,0,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0229_1384_D._GameGame.cpp,human,soln1,00002,1384_D_GameGame,2,bitmasks|constructive algorithms|dp|games|greedy|math,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0232_1450_B._Balls_of_Steel.cpp,human,soln1,00002,1450_B_Balls_of_Steel,2,brute force|geometry|greedy,1,1,1,,0,0,0,1,1,15,1,3,398|457|563,0,1,14,0,0
human/soln1/00002/0258_698_B._Fix_a_Tree.cpp,human,soln1,00002,698_B_Fix_a_Tree,2,constructive algorithms|dfs and similar|dsu|graphs|trees,1,1,1,0.3333333333333333,3,9,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0266_878_B._Teams_Formation.cpp,human,soln1,00002,878_B_Teams_Formation,2,data structures|implementation,1,1,1,1.0,7,7,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0075_538_B._Quasi_Binary.cpp,human,soln1,00002,538_B_Quasi_Binary,2,constructive algorithms|dp|greedy|implementation,1,1,1,1.0,23,23,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0049_1305_B._Kuroni_and_Simple_Strings.cpp,human,soln1,00002,1305_B_Kuroni_and_Simple_Strings,2,constructive algorithms|greedy|strings|two pointers,1,1,1,1.0,2,2,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0204_p01600_Tree_Construction.cpp,human,soln1,00002,p01600_Tree_Construction,2,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0074_513_A._Game.cpp,human,soln1,00002,513_A_Game,2,constructive algorithms|math,1,1,1,1.0,18,18,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0062_229_C._Triangles.cpp,human,soln1,00002,229_C_Triangles,2,combinatorics|graphs|math,1,1,1,0.16666666666666666,5,30,0,1,1,2,1,1,563,0,0,2,0,0
human/soln1/00002/0210_p02464_Set_Intersection.cpp,human,soln1,00002,p02464_Set_Intersection,2,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0207_p02033_Arrow.cpp,human,soln1,00002,p02033_Arrow,2,,1,1,1,,0,0,0,1,1,0,0,0,,0,0,0,0,0
human/soln1/00002/0273_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game.cpp,human,soln1,00002,p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,2,,1,1,1,,0,0,0,1,1,2,1,1,398,0,0,2,0,0
human/soln1/00002/0198_p00738_Roll-A-Big-Ball.cpp,human,soln1,00002,p00738_Roll-A-Big-Ball,2,,1,1,1,,0,0,0,1,1,5,1,1,398,0,0,5,0,0
human/soln1/00002/0026_p01240_Oil_Company.cpp,human,soln1,00002,p01240_Oil_Company,2,,1,1,1,,0,0,0,1,1,1,1,1,398,0,0,1,0,0
human/soln1/00002/0079_630_E._A_rectangle.cpp,human,soln1,00002,630_E_A_rectangle,2,math,1,1,1,0.4146341463414634,17,41,0,1,1,0,0,0,,0,0,0,0,0
